"rule","engine","severity","tags","file","startLine","startColumn","endLine","endColumn","message","resources"
"eqeqeq","eslint",3,"BestPractices,JavaScript,TypeScript","project/unpackaged/aura/PDMS_COMP_ManualCaseCreation/PDMS_COMP_ManualCaseCreationHelper.js",1847,104,1847,106,"Expected '===' and instead saw '=='.","https://eslint.org/docs/latest/rules/eqeqeq"
"no-redeclare","eslint",3,"Recommended,BestPractices,JavaScript","project/unpackaged/aura/PDMS_COMP_ManualCaseCreation/PDMS_COMP_ManualCaseCreationHelper.js",1848,17,1848,25,"'labelMsg' is already defined.","https://eslint.org/docs/latest/rules/no-redeclare"
"no-redeclare","eslint",3,"Recommended,BestPractices,JavaScript","project/unpackaged/aura/PDMS_COMP_ManualCaseCreation/PDMS_COMP_ManualCaseCreationHelper.js",1850,17,1850,25,"'labelMsg' is already defined.","https://eslint.org/docs/latest/rules/no-redeclare"
"eqeqeq","eslint",3,"BestPractices,JavaScript,TypeScript","project/unpackaged/aura/PDMS_COMP_ManualCaseCreation/PDMS_COMP_ManualCaseCreationHelper.js",1854,50,1854,52,"Expected '===' and instead saw '=='.","https://eslint.org/docs/latest/rules/eqeqeq"
"eqeqeq","eslint",3,"BestPractices,JavaScript,TypeScript","project/unpackaged/aura/PDMS_COMP_ManualCaseCreation/PDMS_COMP_ManualCaseCreationHelper.js",1854,124,1854,126,"Expected '===' and instead saw '=='.","https://eslint.org/docs/latest/rules/eqeqeq"
"no-redeclare","eslint",3,"Recommended,BestPractices,JavaScript","project/unpackaged/aura/PDMS_COMP_ManualCaseCreation/PDMS_COMP_ManualCaseCreationHelper.js",1855,21,1855,29,"'labelMsg' is already defined.","https://eslint.org/docs/latest/rules/no-redeclare"
"no-redeclare","eslint",3,"Recommended,BestPractices,JavaScript","project/unpackaged/aura/PDMS_COMP_ManualCaseCreation/PDMS_COMP_ManualCaseCreationHelper.js",1858,25,1858,33,"'labelMsg' is already defined.","https://eslint.org/docs/latest/rules/no-redeclare"
"eqeqeq","eslint",3,"BestPractices,JavaScript,TypeScript","project/unpackaged/aura/PDMS_COMP_ManualCaseCreation/PDMS_COMP_ManualCaseCreationHelper.js",1869,74,1869,76,"Expected '!==' and instead saw '!='.","https://eslint.org/docs/latest/rules/eqeqeq"
"curly","eslint",3,"BestPractices,JavaScript,TypeScript","project/unpackaged/aura/PDMS_COMP_ManualCaseCreation/PDMS_COMP_ManualCaseCreationHelper.js",1870,13,1870,56,"Expected { after 'if' condition.","https://eslint.org/docs/latest/rules/curly"
"no-console","eslint",3,"BestPractices,JavaScript,TypeScript","project/unpackaged/aura/PDMS_COMP_ManualCaseCreation/PDMS_COMP_ManualCaseCreationHelper.js",1898,17,1898,28,"Unexpected console statement. Only these console methods are allowed: warn, error.","https://eslint.org/docs/latest/rules/no-console"
"no-unused-vars","eslint",2,"Recommended,ErrorProne,JavaScript","project/unpackaged/aura/PDMS_COMP_ManualCaseCreation/PDMS_COMP_ManualCaseCreationHelper.js",1928,13,1928,33,"'updatedActiveSLArray' is assigned a value but never used.","https://eslint.org/docs/latest/rules/no-unused-vars"
"no-console","eslint",3,"BestPractices,JavaScript,TypeScript","project/unpackaged/aura/PDMS_COMP_ManualCaseCreation/PDMS_COMP_ManualCaseCreationHelper.js",1929,9,1929,20,"Unexpected console statement. Only these console methods are allowed: warn, error.","https://eslint.org/docs/latest/rules/no-console"
"no-unused-vars","eslint",2,"Recommended,ErrorProne,JavaScript","project/unpackaged/aura/PDMS_COMP_ManualCaseCreation/PDMS_COMP_ManualCaseCreationHelper.js",1931,13,1931,26,"'activeSLArray' is assigned a value but never used.","https://eslint.org/docs/latest/rules/no-unused-vars"
"no-console","eslint",3,"BestPractices,JavaScript,TypeScript","project/unpackaged/aura/PDMS_COMP_ManualCaseCreation/PDMS_COMP_ManualCaseCreationHelper.js",1943,9,1943,20,"Unexpected console statement. Only these console methods are allowed: warn, error.","https://eslint.org/docs/latest/rules/no-console"
"no-self-assign","eslint",2,"Recommended,ErrorProne,JavaScript,TypeScript","project/unpackaged/aura/PDMS_COMP_ManualCaseCreation/PDMS_COMP_ManualCaseCreationHelper.js",1946,32,1946,48,"'aSLocation.pbgId' is assigned to itself.","https://eslint.org/docs/latest/rules/no-self-assign"
"no-self-assign","eslint",2,"Recommended,ErrorProne,JavaScript,TypeScript","project/unpackaged/aura/PDMS_COMP_ManualCaseCreation/PDMS_COMP_ManualCaseCreationHelper.js",1949,36,1949,56,"'aSLocation.pbgStatus' is assigned to itself.","https://eslint.org/docs/latest/rules/no-self-assign"
"curly","eslint",3,"BestPractices,JavaScript,TypeScript","project/unpackaged/aura/PDMS_COMP_ManualCaseCreation/PDMS_COMP_ManualCaseCreationHelper.js",1972,21,1972,85,"Expected { after 'if' condition.","https://eslint.org/docs/latest/rules/curly"
"eqeqeq","eslint",3,"BestPractices,JavaScript,TypeScript","project/unpackaged/aura/PDMS_COMP_ManualCaseCreation/PDMS_COMP_ManualCaseCreationHelper.js",1975,33,1975,35,"Expected '===' and instead saw '=='.","https://eslint.org/docs/latest/rules/eqeqeq"
"curly","eslint",3,"BestPractices,JavaScript,TypeScript","project/unpackaged/aura/PDMS_COMP_ManualCaseCreation/PDMS_COMP_ManualCaseCreationHelper.js",1988,40,1988,77,"Expected { after 'if' condition.","https://eslint.org/docs/latest/rules/curly"
"no-console","eslint",3,"BestPractices,JavaScript,TypeScript","project/unpackaged/aura/PDMS_COMP_ManualCaseCreation/PDMS_COMP_ManualCaseCreationHelper.js",1992,9,1992,20,"Unexpected console statement. Only these console methods are allowed: warn, error.","https://eslint.org/docs/latest/rules/no-console"
"no-useless-assignment","eslint",2,"ErrorProne,JavaScript,TypeScript","project/unpackaged/aura/PDMS_COMP_ManualCaseCreation/PDMS_COMP_ManualCaseCreationHelper.js",1995,13,1995,22,"This assigned value is not used in subsequent statements.","https://eslint.org/docs/latest/rules/no-useless-assignment"
"eqeqeq","eslint",3,"BestPractices,JavaScript,TypeScript","project/unpackaged/aura/PDMS_COMP_ManualCaseCreation/PDMS_COMP_ManualCaseCreationHelper.js",1996,42,1996,44,"Expected '!==' and instead saw '!='.","https://eslint.org/docs/latest/rules/eqeqeq"
"curly","eslint",3,"BestPractices,JavaScript,TypeScript","project/unpackaged/aura/PDMS_COMP_ManualCaseCreation/PDMS_COMP_ManualCaseCreationHelper.js",2022,17,2022,48,"Expected { after 'if' condition.","https://eslint.org/docs/latest/rules/curly"
"curly","eslint",3,"BestPractices,JavaScript,TypeScript","project/unpackaged/aura/PDMS_COMP_ManualCaseCreation/PDMS_COMP_ManualCaseCreationHelper.js",2025,13,2025,59,"Expected { after 'if' condition.","https://eslint.org/docs/latest/rules/curly"
"no-useless-assignment","eslint",2,"ErrorProne,JavaScript,TypeScript","project/unpackaged/aura/PDMS_COMP_ManualCaseCreation/PDMS_COMP_ManualCaseCreationHelper.js",2031,13,2031,30,"This assigned value is not used in subsequent statements.","https://eslint.org/docs/latest/rules/no-useless-assignment"
"no-unused-vars","eslint",2,"Recommended,ErrorProne,JavaScript","project/unpackaged/aura/PDMS_COMP_ManualCaseCreation/PDMS_COMP_ManualCaseCreationHelper.js",2034,13,2034,34,"'isActiveSLTransaction' is assigned a value but never used.","https://eslint.org/docs/latest/rules/no-unused-vars"
"no-unused-vars","eslint",2,"Recommended,ErrorProne,JavaScript","project/unpackaged/aura/PDMS_COMP_ManualCaseCreation/PDMS_COMP_ManualCaseCreationHelper.js",2044,13,2044,29,"'isAffilationtrns' is assigned a value but never used.","https://eslint.org/docs/latest/rules/no-unused-vars"
"no-unused-vars","eslint",2,"Recommended,ErrorProne,JavaScript","project/unpackaged/aura/PDMS_COMP_ManualCaseCreation/PDMS_COMP_ManualCaseCreationHelper.js",2047,13,2047,28,"'selTrTypeDetail' is assigned a value but never used.","https://eslint.org/docs/latest/rules/no-unused-vars"
"no-console","eslint",3,"BestPractices,JavaScript,TypeScript","project/unpackaged/aura/PDMS_COMP_ManualCaseCreation/PDMS_COMP_ManualCaseCreationHelper.js",2049,9,2049,20,"Unexpected console statement. Only these console methods are allowed: warn, error.","https://eslint.org/docs/latest/rules/no-console"
"no-console","eslint",3,"BestPractices,JavaScript,TypeScript","project/unpackaged/aura/PDMS_COMP_ManualCaseCreation/PDMS_COMP_ManualCaseCreationHelper.js",2050,9,2050,20,"Unexpected console statement. Only these console methods are allowed: warn, error.","https://eslint.org/docs/latest/rules/no-console"
"no-console","eslint",3,"BestPractices,JavaScript,TypeScript","project/unpackaged/aura/PDMS_COMP_ManualCaseCreation/PDMS_COMP_ManualCaseCreationHelper.js",2051,9,2051,20,"Unexpected console statement. Only these console methods are allowed: warn, error.","https://eslint.org/docs/latest/rules/no-console"
"no-console","eslint",3,"BestPractices,JavaScript,TypeScript","project/unpackaged/aura/PDMS_COMP_ManualCaseCreation/PDMS_COMP_ManualCaseCreationHelper.js",2052,9,2052,20,"Unexpected console statement. Only these console methods are allowed: warn, error.","https://eslint.org/docs/latest/rules/no-console"
"eqeqeq","eslint",3,"BestPractices,JavaScript,TypeScript","project/unpackaged/aura/PDMS_COMP_ManualCaseCreation/PDMS_COMP_ManualCaseCreationHelper.js",2057,28,2057,30,"Expected '!==' and instead saw '!='.","https://eslint.org/docs/latest/rules/eqeqeq"
"eqeqeq","eslint",3,"BestPractices,JavaScript,TypeScript","project/unpackaged/aura/PDMS_COMP_ManualCaseCreation/PDMS_COMP_ManualCaseCreationHelper.js",2057,60,2057,62,"Expected '!==' and instead saw '!='.","https://eslint.org/docs/latest/rules/eqeqeq"
"eqeqeq","eslint",3,"BestPractices,JavaScript,TypeScript","project/unpackaged/aura/PDMS_COMP_ManualCaseCreation/PDMS_COMP_ManualCaseCreationHelper.js",2057,104,2057,106,"Expected '!==' and instead saw '!='.","https://eslint.org/docs/latest/rules/eqeqeq"
"no-undef","eslint",2,"Recommended,ErrorProne,JavaScript","project/unpackaged/aura/PDMS_COMP_ManualCaseCreation/PDMS_COMP_ManualCaseCreationHelper.js",2057,121,2057,132,"'selectedTTD' is not defined.","https://eslint.org/docs/latest/rules/no-undef"
"eqeqeq","eslint",3,"BestPractices,JavaScript,TypeScript","project/unpackaged/aura/PDMS_COMP_ManualCaseCreation/PDMS_COMP_ManualCaseCreationHelper.js",2057,132,2057,134,"Expected '!==' and instead saw '!='.","https://eslint.org/docs/latest/rules/eqeqeq"
"no-console","eslint",3,"BestPractices,JavaScript,TypeScript","project/unpackaged/aura/PDMS_COMP_ManualCaseCreation/PDMS_COMP_ManualCaseCreationHelper.js",2058,13,2058,24,"Unexpected console statement. Only these console methods are allowed: warn, error.","https://eslint.org/docs/latest/rules/no-console"
"no-redeclare","eslint",3,"Recommended,BestPractices,JavaScript","project/unpackaged/aura/PDMS_COMP_ManualCaseCreation/PDMS_COMP_ManualCaseCreationHelper.js",2066,17,2066,20,"'msg' is already defined.","https://eslint.org/docs/latest/rules/no-redeclare"
"no-console","eslint",3,"BestPractices,JavaScript,TypeScript","project/unpackaged/aura/PDMS_COMP_ManualCaseCreation/PDMS_COMP_ManualCaseCreationHelper.js",2088,13,2088,24,"Unexpected console statement. Only these console methods are allowed: warn, error.","https://eslint.org/docs/latest/rules/no-console"
"eqeqeq","eslint",3,"BestPractices,JavaScript,TypeScript","project/unpackaged/aura/PDMS_COMP_ManualCaseCreation/PDMS_COMP_ManualCaseCreationHelper.js",2102,54,2102,56,"Expected '===' and instead saw '=='.","https://eslint.org/docs/latest/rules/eqeqeq"
"eqeqeq","eslint",3,"BestPractices,JavaScript,TypeScript","project/unpackaged/aura/PDMS_COMP_ManualCaseCreation/PDMS_COMP_ManualCaseCreationHelper.js",2102,98,2102,100,"Expected '===' and instead saw '=='.","https://eslint.org/docs/latest/rules/eqeqeq"
"eqeqeq","eslint",3,"BestPractices,JavaScript,TypeScript","project/unpackaged/aura/PDMS_COMP_ManualCaseCreation/PDMS_COMP_ManualCaseCreationHelper.js",2102,145,2102,147,"Expected '===' and instead saw '=='.","https://eslint.org/docs/latest/rules/eqeqeq"
"eqeqeq","eslint",3,"BestPractices,JavaScript,TypeScript","project/unpackaged/aura/PDMS_COMP_ManualCaseCreation/PDMS_COMP_ManualCaseCreationHelper.js",2106,58,2106,60,"Expected '===' and instead saw '=='.","https://eslint.org/docs/latest/rules/eqeqeq"
"eqeqeq","eslint",3,"BestPractices,JavaScript,TypeScript","project/unpackaged/aura/PDMS_COMP_ManualCaseCreation/PDMS_COMP_ManualCaseCreationHelper.js",2106,108,2106,110,"Expected '===' and instead saw '=='.","https://eslint.org/docs/latest/rules/eqeqeq"
"eqeqeq","eslint",3,"BestPractices,JavaScript,TypeScript","project/unpackaged/aura/PDMS_COMP_ManualCaseCreation/PDMS_COMP_ManualCaseCreationHelper.js",2113,66,2113,68,"Expected '===' and instead saw '=='.","https://eslint.org/docs/latest/rules/eqeqeq"
"no-console","eslint",3,"BestPractices,JavaScript,TypeScript","project/unpackaged/aura/PDMS_COMP_ManualCaseCreation/PDMS_COMP_ManualCaseCreationHelper.js",2121,37,2121,48,"Unexpected console statement. Only these console methods are allowed: warn, error.","https://eslint.org/docs/latest/rules/no-console"
"no-useless-assignment","eslint",2,"ErrorProne,JavaScript,TypeScript","project/unpackaged/aura/PDMS_COMP_ManualCaseCreation/PDMS_COMP_ManualCaseCreationHelper.js",2122,41,2122,48,"This assigned value is not used in subsequent statements.","https://eslint.org/docs/latest/rules/no-useless-assignment"
"eqeqeq","eslint",3,"BestPractices,JavaScript,TypeScript","project/unpackaged/aura/PDMS_COMP_ManualCaseCreation/PDMS_COMP_ManualCaseCreationHelper.js",2123,66,2123,68,"Expected '!==' and instead saw '!='.","https://eslint.org/docs/latest/rules/eqeqeq"
"eqeqeq","eslint",3,"BestPractices,JavaScript,TypeScript","project/unpackaged/aura/PDMS_COMP_ManualCaseCreation/PDMS_COMP_ManualCaseCreationHelper.js",2135,32,2135,34,"Expected '===' and instead saw '=='.","https://eslint.org/docs/latest/rules/eqeqeq"
"eqeqeq","eslint",3,"BestPractices,JavaScript,TypeScript","project/unpackaged/aura/PDMS_COMP_ManualCaseCreation/PDMS_COMP_ManualCaseCreationHelper.js",2135,56,2135,58,"Expected '===' and instead saw '=='.","https://eslint.org/docs/latest/rules/eqeqeq"
"eqeqeq","eslint",3,"BestPractices,JavaScript,TypeScript","project/unpackaged/aura/PDMS_COMP_ManualCaseCreation/PDMS_COMP_ManualCaseCreationHelper.js",2135,97,2135,99,"Expected '===' and instead saw '=='.","https://eslint.org/docs/latest/rules/eqeqeq"
"no-redeclare","eslint",3,"Recommended,BestPractices,JavaScript","project/unpackaged/aura/PDMS_COMP_ManualCaseCreation/PDMS_COMP_ManualCaseCreationHelper.js",2136,21,2136,38,"'caseFormValidated' is already defined.","https://eslint.org/docs/latest/rules/no-redeclare"
"no-console","eslint",3,"BestPractices,JavaScript,TypeScript","project/unpackaged/aura/PDMS_COMP_ManualCaseCreation/PDMS_COMP_ManualCaseCreationHelper.js",2139,21,2139,32,"Unexpected console statement. Only these console methods are allowed: warn, error.","https://eslint.org/docs/latest/rules/no-console"
"no-console","eslint",3,"BestPractices,JavaScript,TypeScript","project/unpackaged/aura/PDMS_COMP_ManualCaseCreation/PDMS_COMP_ManualCaseCreationHelper.js",2150,21,2150,32,"Unexpected console statement. Only these console methods are allowed: warn, error.","https://eslint.org/docs/latest/rules/no-console"
"no-console","eslint",3,"BestPractices,JavaScript,TypeScript","project/unpackaged/aura/PDMS_COMP_ManualCaseCreation/PDMS_COMP_ManualCaseCreationHelper.js",2155,25,2155,36,"Unexpected console statement. Only these console methods are allowed: warn, error.","https://eslint.org/docs/latest/rules/no-console"
"no-console","eslint",3,"BestPractices,JavaScript,TypeScript","project/unpackaged/aura/PDMS_COMP_ManualCaseCreation/PDMS_COMP_ManualCaseCreationHelper.js",2159,29,2159,40,"Unexpected console statement. Only these console methods are allowed: warn, error.","https://eslint.org/docs/latest/rules/no-console"
"curly","eslint",3,"BestPractices,JavaScript,TypeScript","project/unpackaged/aura/PDMS_COMP_ManualCaseCreation/PDMS_COMP_ManualCaseCreationHelper.js",2162,33,2162,102,"Expected { after 'if' condition.","https://eslint.org/docs/latest/rules/curly"
"no-console","eslint",3,"BestPractices,JavaScript,TypeScript","project/unpackaged/aura/PDMS_COMP_ManualCaseCreation/PDMS_COMP_ManualCaseCreationHelper.js",2166,29,2166,40,"Unexpected console statement. Only these console methods are allowed: warn, error.","https://eslint.org/docs/latest/rules/no-console"
"no-unused-vars","eslint",2,"Recommended,ErrorProne,JavaScript","project/unpackaged/aura/PDMS_COMP_ManualCaseCreation/PDMS_COMP_ManualCaseCreationHelper.js",2171,33,2171,55,"'alltermAffiliationPins' is assigned a value but never used.","https://eslint.org/docs/latest/rules/no-unused-vars"
"eqeqeq","eslint",3,"BestPractices,JavaScript,TypeScript","project/unpackaged/aura/PDMS_COMP_ManualCaseCreation/PDMS_COMP_ManualCaseCreationHelper.js",2194,84,2194,86,"Expected '===' and instead saw '=='.","https://eslint.org/docs/latest/rules/eqeqeq"
"eqeqeq","eslint",3,"BestPractices,JavaScript,TypeScript","project/unpackaged/aura/PDMS_COMP_ManualCaseCreation/PDMS_COMP_ManualCaseCreationHelper.js",2218,50,2218,52,"Expected '===' and instead saw '=='.","https://eslint.org/docs/latest/rules/eqeqeq"
"no-redeclare","eslint",3,"Recommended,BestPractices,JavaScript","project/unpackaged/aura/PDMS_COMP_ManualCaseCreation/PDMS_COMP_ManualCaseCreationHelper.js",2226,41,2226,57,"'selectedAffiPins' is already defined.","https://eslint.org/docs/latest/rules/no-redeclare"
"no-console","eslint",3,"BestPractices,JavaScript,TypeScript","project/unpackaged/aura/PDMS_COMP_ManualCaseCreation/PDMS_COMP_ManualCaseCreationHelper.js",2230,33,2230,44,"Unexpected console statement. Only these console methods are allowed: warn, error.","https://eslint.org/docs/latest/rules/no-console"
"no-console","eslint",3,"BestPractices,JavaScript,TypeScript","project/unpackaged/aura/PDMS_COMP_ManualCaseCreation/PDMS_COMP_ManualCaseCreationHelper.js",2231,33,2231,44,"Unexpected console statement. Only these console methods are allowed: warn, error.","https://eslint.org/docs/latest/rules/no-console"
